# Directed graph: data/preprocessed_01/82.txt 
# Preprocessed on 2016-04-07T14:55:02.478160
# Nodes: 3533 Edges: 23200
# FromNodeId	ToNodeId
26231	7018
26231	7132
9848	701
9848	703
9848	2914
9848	3786
9848	4637
9848	4670
9848	9457
9848	9695
9848	10026
9848	17592
9848	18311
18042	3491
18042	9416
18042	10026
18042	18411
1659	701
1659	7539
1659	9264
1659	9505
1659	12956
1660	701
26238	1239
26238	2828
1663	701
18049	9919
18049	9924
9858	3786
9858	4766
1668	209
1668	286
1668	293
1668	577
1668	701
1668	702
1668	703
1668	852
1668	1239
1668	1299
1668	1785
1668	2497
1668	2828
1668	2914
1668	3257
1668	3320
1668	3356
1668	3491
1668	3549
1668	3561
1668	3602
1668	4323
1668	4355
1668	4637
1668	4648
1668	4725
1668	5400
1668	5462
1668	5511
1668	6079
1668	6128
1668	6327
1668	6395
1668	6432
1668	6453
1668	6461
1668	6805
1668	7018
1668	7132
1668	7784
1668	8220
1668	10013
1668	10796
1668	10994
1668	11426
1668	11427
1668	11955
1668	11992
1668	12271
1668	12956
1668	13237
1668	13560
1668	14589
1668	14609
1668	15169
1668	15206
1668	16919
1668	18534
1668	19041
1668	19262
1668	20001
1668	20676
1668	22298
1668	22773
1668	22822
1668	25723
1668	25974
1668	29761
9863	3786
9863	9318
18029	4766
1680	701
1680	702
1680	1299
1680	3491
1680	3549
24856	5400
24856	6739
26260	701
26260	7018
30062	174
30062	3561
22772	209
22772	22632
22772	22822
9881	4750
30319	7018
1692	701
18081	2497
18081	2516
18081	4713
18081	17697
18082	2510
18082	2518
26283	6517
26283	17362
18092	4713
18092	4721
18092	17697
26286	1982
26286	10594
26288	174
26288	23498
26288	26677
9908	703
9908	1239
9908	2914
9908	4635
9908	9381
18101	701
18101	3300
18101	9583
18101	9829
18101	15412
18101	17813
9911	7473
9911	7610
9911	26415
26297	5673
26297	7018
18108	7474
9918	2914
9918	9674
9918	9919
9918	10026
9919	2914
9919	4780
9919	9304
9919	9918
9919	18049
26305	7132
26305	19444
23003	209
23003	1239
26307	7132
26307	22773
9924	2914
9924	3491
9924	4635
9924	4662
9924	10026
9924	18049
18117	2914
18117	7474
18117	18200
18118	4837
18118	4847
18118	17490
18118	17623
18118	17638
24608	1239
24608	1273
9929	1239
9929	2516
9929	2914
9929	3320
9929	3561
9929	4637
9929	4808
9929	4837
9929	9394
9929	17622
9929	17623
9929	17816
9929	18534
9930	701
9930	1239
9930	2914
9930	3491
9930	6453
9930	7473
9930	7616
9930	9229
9930	9304
9930	15412
9931	4651
9931	7862
16674	209
16674	7018
1742	174
1742	209
30064	209
30064	701
26326	209
26326	22343
9943	3786
9943	4766
9943	15412
18140	4694
18140	4713
18140	17692
1757	701
1757	1239
1757	4323
1757	7018
1759	1299
1759	2129
1759	5515
1759	12582
1759	16044
1759	29422
18144	7670
25700	174
25700	3356
25700	3549
25700	6539
25700	19029
25700	22822
26339	26554
9957	9457
9957	15412
9957	18302
18150	4713
18150	7679
18150	9824
1767	11686
1767	19782
1767	20452
26344	701
26344	7132
26347	3356
26347	3549
26347	10912
9964	3786
9964	4766
26349	701
26356	701
1784	174
1784	701
1784	2152
1784	2497
1784	2516
1784	2914
1784	3491
1784	3557
1784	4323
1784	5716
1784	5738
1784	5760
1784	6539
1784	6939
1784	7018
1784	10271
1784	10367
1784	10592
1784	11686
1784	13237
1784	16439
1784	17113
1784	17356
1784	19151
1784	25462
1784	25738
1784	27498
1785	88
1785	174
1785	701
1785	1668
1785	2516
1785	3303
1785	3356
1785	3491
1785	6316
1785	6939
1785	11686
1785	13237
1785	15152
1785	22008
1785	22077
1785	26881
1785	29922
1785	30312
1785	30397
1785	30566
26362	12042
26362	19029
9979	3786
9979	4766
9979	9318
9980	4670
9980	4766
9980	9318
26365	209
26365	2828
1790	1239
22144	701
22144	6395
18178	2687
26372	1239
1798	174
1798	3701
1798	29984
26241	3356
26241	4323
26241	6181
26376	701
26376	2828
9997	4716
9997	4725
9997	10015
9998	4693
10000	2497
10000	2516
10000	4713
10001	2516
10001	4680
10002	2516
10002	4716
10002	9351
10002	10015
10002	17224
10002	17225
10003	2516
10003	4716
10006	2914
10006	4716
18200	13589
18200	18117
26244	7018
10010	2497
10010	2516
10010	4713
10010	9225
10010	9370
10010	17506
10010	17682
10010	17697
10012	2516
10012	2914
10013	1668
10013	7514
10015	2516
10015	2914
10015	9351
10015	9997
10015	10002
10015	10026
10015	17676
10015	17697
10016	7679
10019	2516
10019	2519
10019	4716
26404	7132
26404	19024
10021	2497
10021	2516
10021	2914
10021	3738
23516	3561
23516	10913
10026	174
10026	1239
10026	1299
10026	2152
10026	2497
10026	2510
10026	2514
10026	2516
10026	2518
10026	2519
10026	2527
10026	2914
10026	3257
10026	3356
10026	3491
10026	3549
10026	3786
10026	4323
10026	4637
10026	4648
10026	4670
10026	4680
10026	4685
10026	4691
10026	4716
10026	4721
10026	4747
10026	4775
10026	6461
10026	6517
10026	6939
10026	7018
10026	7474
10026	7491
10026	7497
10026	7529
10026	7543
10026	7545
10026	7610
10026	9229
10026	9237
10026	9244
10026	9264
10026	9269
10026	9304
10026	9381
10026	9457
10026	9583
10026	9600
10026	9658
10026	9701
10026	9808
10026	9824
10026	9837
10026	9848
10026	9918
10026	9924
10026	10015
10026	12956
10026	15169
10026	17444
10026	17486
10026	17511
10026	17529
10026	17531
10026	17675
10026	17685
10026	17707
10026	17888
10026	17930
10026	18042
10026	18302
10026	18411
10026	18485
10026	18488
10026	19151
10026	19809
10026	19855
10026	20046
10026	20940
26415	4766
26415	4808
26415	6453
26415	7342
26415	8167
26415	9911
26415	10515
26415	14744
26415	14745
26415	17233
26415	24730
26415	26134
26417	209
26417	6197
30340	2828
30340	3356
30340	4323
30340	6539
30340	7018
26419	7018
26420	4323
30345	2828
30345	4323
26424	2901
26424	14818
26426	3549
26426	26608
25703	3549
1853	174
1853	286
1853	1239
1853	3320
1853	8501
1853	12654
1853	13237
1853	20965
26430	4323
10049	3786
10049	7473
26447	174
26447	12182
22158	174
22158	6395
22158	22788
27621	7018
26464	3549
26464	7132
1889	2686
1889	5400
1889	8220
23526	7018
23526	18990
26471	701
10091	4657
1901	174
1901	286
1901	1239
1901	3257
1901	3303
1901	3320
1901	3491
1901	5413
1901	13237
1901	25462
10094	2914
10094	3491
10094	4788
26480	701
26480	6539
10098	2914
10098	4635
10098	17888
21886	701
21886	3356
18295	3786
18295	4766
18302	703
18302	2914
18302	4637
18302	9318
18302	9524
18302	9628
18302	9957
18302	10026
18302	15412
18302	17578
18302	17838
26496	209
26496	3549
26496	4267
26496	6298
26496	6461
26497	701
26497	1239
26499	577
26499	3602
26499	26230
18310	3786
18310	9318
18310	9457
18311	9318
18311	9848
18313	3786
18313	4670
18313	9318
26507	701
26507	22773
12885	1239
12885	1299
12885	3257
12885	3320
12885	3356
12885	8468
12885	8928
28995	702
28995	13646
27630	174
27630	25973
26518	1239
26518	7018
18328	4766
18328	9457
26526	1239
26526	3561
26528	1239
26532	6395
26532	7132
26535	7018
26535	14743
26542	174
26542	7018
1970	7911
23539	2828
23539	3491
26550	10911
26550	12182
24905	3491
24905	5413
24905	8928
24905	13157
24905	25462
26552	701
26552	2828
26552	3561
26554	174
26554	1239
26554	3356
26554	7332
26554	7949
26554	13828
26554	14991
26554	15154
26554	19024
26554	22637
26554	23479
26554	26339
1982	3130
1982	3356
1982	3491
1982	3561
1982	6539
1982	10594
1982	19029
1982	26286
30072	2828
26563	6395
26563	11675
26568	1239
10185	3786
10185	4766
26274	701
26274	7018
1998	57
26579	174
26579	14743
18391	4637
18391	4657
10204	2914
18397	7474
26591	4323
26591	7018
18403	703
18403	2914
18403	3320
18403	3491
18403	6453
18403	7643
18403	9304
18411	4845
18411	10026
18411	18042
10221	7474
10223	2764
10223	7474
26608	3491
26608	6453
26608	14080
26608	14178
26608	18678
26608	18747
26608	22927
26608	26426
2033	174
2033	3356
2042	2153
2042	6453
2042	9304
2042	15412
2044	701
2044	2828
2044	3491
2044	4323
2044	6461
2044	6539
2044	19151
10242	209
10242	701
10242	2828
10242	3549
10242	4323
26627	3561
26627	4436
26627	12956
26627	22867
26627	23393
26631	209
26631	701
26631	12112
10248	4323
10248	7018
26284	7260
26639	7018
26639	14265
26641	701
26641	7132
26644	701
26644	3561
18462	6079
10271	1784
10271	7018
10271	25738
26662	4323
18471	1239
18471	3561
26664	3742
10282	174
10282	286
10282	3491
10282	5413
10282	5511
10282	5583
10282	8338
10282	13237
10282	25462
26668	701
18478	701
18478	7018
26671	7018
26671	21531
18484	209
18484	3356
18484	12138
16734	4265
18486	209
18486	3356
18487	209
18487	3356
18488	209
18488	2914
18488	10026
18489	209
18489	3356
18489	8047
18490	209
18490	3356
18490	18716
18491	209
18491	3356
18493	701
18493	7018
10302	6197
30389	701
26689	4323
26689	22171
26691	701
26691	7018
2116	174
2116	1299
2116	3303
2116	3356
2116	3549
2116	9167
2116	13237
2116	16150
2116	25462
2118	3267
2118	5386
2118	5568
2118	8342
2118	25462
10311	3356
10311	11030
10311	20001
10311	30615
26696	174
26696	7018
26697	10910
26697	13789
18506	701
26295	7018
26295	7132
10316	3356
10316	7018
18509	701
18509	3356
18509	4323
18509	7018
10318	6762
10318	22927
2129	1273
2129	1759
2129	3215
2129	3320
2129	5432
2129	6667
2129	8220
2129	12874
10322	4323
10322	7132
26709	1239
26709	2828
10326	16441
10326	20115
18520	6461
2140	209
2140	701
2140	3356
2140	7018
2140	12169
10333	701
10333	1239
26718	174
26718	6517
18529	701
18529	1239
18530	174
18530	2914
18530	4323
18530	6539
18530	13768
26725	1239
18534	701
18534	1239
18534	1299
18534	1668
18534	2914
18534	3320
18534	3356
18534	3491
18534	3561
18534	6453
18534	9929
18534	11841
18534	11867
18534	22298
18534	25973
18534	29761
2152	32
2152	42
2152	174
2152	567
2152	1784
2152	2153
2152	2497
2152	2516
2152	2828
2152	3303
2152	3356
2152	3557
2152	3786
2152	4134
2152	4323
2152	4355
2152	4436
2152	4513
2152	4637
2152	4716
2152	4725
2152	4739
2152	4766
2152	4780
2152	4788
2152	5078
2152	5650
2152	5653
2152	6079
2152	6130
2152	6315
2152	6327
2152	6461
2152	6539
2152	6596
2152	6939
2152	7091
2152	7377
2152	7473
2152	9318
2152	9505
2152	9680
2152	10026
2152	10310
2152	11643
2152	11867
2152	13645
2152	13720
2152	14361
2152	15169
2152	15290
2152	15412
2152	19029
2152	19151
2152	19548
2152	22291
2152	22822
2152	23342
2152	23369
2152	23504
2152	25664
2152	25973
2152	27524
2153	32
2153	101
2153	293
2153	567
2153	2042
2153	2152
2153	2907
2153	5653
2153	6509
2153	7377
2153	7539
2153	8075
2153	11537
10346	5760
10346	7018
26732	1239
26733	19024
26733	26866
30397	209
30397	1785
10352	3356
26738	10910
10355	1299
10355	2828
10355	3356
10355	3549
10355	19151
10355	22384
2165	701
2165	1239
15290	174
15290	286
15290	293
15290	684
15290	701
15290	852
15290	2152
15290	2497
15290	2516
15290	2685
15290	2752
15290	3303
15290	3491
15290	3557
15290	3602
15290	4637
15290	5413
15290	6539
15290	6939
15290	7018
15290	7788
15290	7794
15290	8001
15290	8153
15290	11647
15290	11686
15290	12021
15290	13237
15290	13911
15290	15031
15290	15102
15290	16150
15290	19797
15290	21804
15290	25462
15290	25867
15290	29883
26750	174
26750	701
26750	7018
10367	701
10367	1784
10367	23531
18560	209
26753	2914
26753	6539
18563	6453
18563	21548
26757	701
26757	1239
18566	2828
18566	3356
18566	7911
26760	7018
26760	22773
26764	701
26764	7018
10381	1239
10381	2901
10381	4323
18577	701
18577	1239
18577	22773
20473	3303
20473	3320
20473	3356
20473	3561
20473	4323
20473	6539
20473	6939
20473	8001
20473	19151
20473	25462
10390	13790
10390	13791
26777	701
26777	7132
10396	3356
10396	12956
10396	23520
10397	1239
10397	6203
10397	11676
10397	13776
26787	701
26787	3549
26788	174
26788	852
26788	6327
26788	12059
26788	19752
10405	1239
10405	7018
26790	174
26790	3602
26790	6327
26791	4323
26791	30023
26793	3549
26794	1239
26794	7018
26794	14511
30407	3561
30407	6453
26799	174
26799	1239
26799	4515
26799	4725
26799	7018
26799	16455
26802	209
26802	1239
26803	3320
26803	3491
10421	7132
10421	11537
18614	21947
18615	4323
18615	7018
26809	7018
18618	209
18618	1239
18618	16857
18618	19201
26811	209
26811	2856
26811	3356
26811	4323
26811	5089
10429	12956
10430	101
26819	174
26819	21944
18628	701
18628	6128
18628	10910
18628	13789
26822	209
26822	7018
26822	23479
10439	174
10439	7911
10439	22773
18632	1239
26827	1239
26827	7018
10444	701
10444	4323
10444	7018
26829	6197
26829	7018
18640	3549
18640	10912
18641	209
18641	1239
26836	15270
10453	701
10453	7018
26839	2828
26839	12111
10457	701
10457	10910
10457	13789
26842	6395
26842	22773
26843	701
26843	7132
18652	3356
10461	701
10461	1239
10461	3356
10464	12179
10464	13855
10464	19024
10464	30160
26849	4323
26849	7894
10466	34
10466	88
10466	174
10466	11537
10466	13778
10467	3356
18662	6197
18664	4323
26858	12181
10475	6395
10475	7018
26864	174
26864	6517
10481	3549
26866	701
26866	26733
10484	701
18678	1239
18678	6140
18678	10620
18678	14080
18678	14551
18678	18747
18678	23520
18678	26608
10487	701
10487	1239
10487	2828
10487	3356
10487	14640
10488	25899
10490	81
10490	3491
10490	4355
10490	11537
10490	12005
30628	6181
30628	12262
30628	26360
30628	29696
26876	1239
26876	10994
26877	174
26877	6395
26877	22442
26878	174
26878	6517
26878	14717
26878	19771
26878	22553
26878	26074
26878	29999
18687	174
18687	3356
18687	23005
26880	7132
26880	7829
10497	1239
10497	2828
10497	10886
9942	2914
9942	3491
9942	7474
18695	701
18695	1299
18695	3320
18695	3356
18695	3549
18695	3561
18695	6517
18695	8002
18695	8928
18695	16524
18695	30666
18698	19029
18698	23126
10507	1239
26895	701
26895	3549
26895	16852
18704	11853
18706	3356
18706	6517
10515	7018
10515	10913
10515	26415
26900	1239
26900	7018
18709	701
18709	4323
10520	3356
10520	7794
10520	11666
10520	12021
10520	23252
18716	702
18716	3257
18716	13791
18716	18490
26909	1239
26910	174
26910	702
26910	803
26910	3356
26910	3561
26910	6327
26910	6461
26910	8190
26910	12182
26910	19024
26910	22822
18719	3561
18719	4323
18721	209
10530	11908
26915	701
26915	7018
10532	209
10532	1239
10532	4323
10532	7018
26918	2828
26918	6382
18727	7018
18727	7132
18729	3549
18729	6079
18730	3561
18730	4267
18730	12182
18730	13790
18730	13791
18730	14743
18730	15570
18734	594
18734	1239
18734	3491
18734	3549
18734	6395
18734	8151
18734	11617
18736	701
18736	10912
18736	14744
26935	2828
26935	2914
10552	701
10552	6395
10553	701
18747	3257
18747	3491
18747	5511
18747	6140
18747	14259
18747	18678
18747	19429
18747	21599
18747	22927
18747	26608
18747	27659
26943	174
26943	3303
26943	3491
26943	4436
26943	6939
26943	12654
26943	13237
26943	19151
26943	23352
26943	25462
18754	3561
18754	6461
10563	209
10563	10730
10565	2914
10565	3561
10565	6461
30433	209
2379	1239
2379	13363
2379	14467
2379	25958
2381	174
2381	209
2381	293
2381	1239
2381	3303
2381	3356
2381	3491
2381	6539
2381	6939
2381	7911
2381	11537
2381	11686
2381	22335
26959	209
26959	701
26959	7018
2386	209
2386	701
2386	4267
2386	4323
2386	7018
2386	7923
2386	14689
22243	600
22243	3561
22243	7018
26966	701
26966	7132
10584	701
10584	10910
10584	11486
26970	209
26970	7018
18781	3491
18781	4323
18781	4436
18781	6517
18781	6939
26341	701
26341	7132
10592	701
10592	1784
10594	1982
10594	6461
10594	26286
18787	7018
26980	19024
26342	701
26342	7018
10607	174
10607	3356
10609	6539
10609	16713
18803	3549
18806	209
18806	7018
18806	22822
18809	3549
27002	701
27002	7018
18811	701
18811	7018
10620	18678
27005	3356
14811	701
14811	7018
27007	209
27007	6315
10625	4546
10625	7018
10625	10910
27013	209
27013	1239
18831	209
18831	701
18831	1239
18831	7018
18832	701
18832	3356
18833	1239
18833	7018
18834	701
18834	12179
10650	209
10650	7018
18843	4323
18847	174
18847	23504
18848	6388
18848	7018
18859	209
18859	701
10668	7018
10668	11320
18862	4323
18864	701
10674	1239
10674	7018
29816	1239
29816	12179
10683	6939
18876	701
18876	4323
18876	7911
2495	11317
2495	22773
2497	42
2497	174
2497	209
2497	226
2497	293
2497	577
2497	701
2497	703
2497	852
2497	1239
2497	1257
2497	1273
2497	1668
2497	1784
2497	2152
2497	2510
2497	2514
2497	2516
2497	2518
2497	2519
2497	2527
2497	2529
2497	2647
2497	2687
2497	2828
2497	2907
2497	2914
2497	3257
2497	3300
2497	3303
2497	3320
2497	3356
2497	3491
2497	3549
2497	3557
2497	3741
2497	4134
2497	4181
2497	4323
2497	4436
2497	4513
2497	4544
2497	4565
2497	4589
2497	4637
2497	4678
2497	4680
2497	4685
2497	4688
2497	4691
2497	4713
2497	4716
2497	4723
2497	4725
2497	4739
2497	4780
2497	4862
2497	5400
2497	5462
2497	6079
2497	6327
2497	6395
2497	6453
2497	6461
2497	6539
2497	6667
2497	6730
2497	6830
2497	6939
2497	7018
2497	7091
2497	7132
2497	7473
2497	7514
2497	7524
2497	7529
2497	7668
2497	7670
2497	7671
2497	7672
2497	7676
2497	7679
2497	7682
2497	8001
2497	8075
2497	8220
2497	8422
2497	8928
2497	8966
2497	9225
2497	9318
2497	9354
2497	9365
2497	9370
2497	9371
2497	9505
2497	9595
2497	9605
2497	9614
2497	9617
2497	9680
2497	9800
2497	9824
2497	10000
2497	10010
2497	10021
2497	10026
2497	10310
2497	11608
2497	11867
2497	12956
2497	13030
2497	13037
2497	13237
2497	13445
2497	14340
2497	14361
2497	15169
2497	15290
2497	15293
2497	15412
2497	17511
2497	17526
2497	17529
2497	17676
2497	17680
2497	17686
2497	17697
2497	17698
2497	18081
2497	19029
2497	19151
2497	19548
2497	20676
2497	25462
2497	25973
2497	27524
10692	3356
10692	23352
10692	30248
18885	209
18885	3549
18885	6221
18885	7018
10694	701
10694	1239
10694	3561
10694	4323
18891	3561
2510	2497
2510	2516
2510	2914
2510	9225
2510	10026
2510	18082
18895	7018
22821	701
22821	3356
26360	1239
26360	4323
26360	30628
2514	2497
2514	2516
2514	2914
2514	7671
2514	9225
2514	10026
2516	42
2516	151
2516	174
2516	209
2516	293
2516	577
2516	703
2516	714
2516	852
2516	1239
2516	1257
2516	1784
2516	1785
2516	2152
2516	2497
2516	2510
2516	2514
2516	2518
2516	2519
2516	2527
2516	2529
2516	2687
2516	2828
2516	2907
2516	3257
2516	3300
2516	3303
2516	3320
2516	3356
2516	3462
2516	3491
2516	3549
2516	3557
2516	3741
2516	3786
2516	4134
2516	4181
2516	4323
2516	4355
2516	4436
2516	4513
2516	4544
2516	4565
2516	4589
2516	4637
2516	4648
2516	4651
2516	4657
2516	4678
2516	4680
2516	4685
2516	4686
2516	4688
2516	4691
2516	4693
2516	4694
2516	4713
2516	4716
2516	4723
2516	4725
2516	4732
2516	4741
2516	4755
2516	4766
2516	4775
2516	4780
2516	4788
2516	4837
2516	4862
2516	5400
2516	5430
2516	5511
2516	5650
2516	6079
2516	6128
2516	6315
2516	6327
2516	6395
2516	6407
2516	6432
2516	6461
2516	6539
2516	6596
2516	6667
2516	6730
2516	6762
2516	6830
2516	6939
2516	7065
2516	7091
2516	7132
2516	7228
2516	7270
2516	7473
2516	7514
2516	7522
2516	7524
2516	7529
2516	7643
2516	7660
2516	7668
2516	7670
2516	7671
2516	7679
2516	7784
2516	8001
2516	8002
2516	8075
2516	8121
2516	8220
2516	8422
2516	8881
2516	8928
2516	8966
2516	9225
2516	9269
2516	9299
2516	9318
2516	9354
2516	9365
2516	9370
2516	9505
2516	9595
2516	9600
2516	9605
2516	9609
2516	9614
2516	9617
2516	9680
2516	9800
2516	9824
2516	9929
2516	10000
2516	10001
2516	10002
2516	10003
2516	10010
2516	10012
2516	10015
2516	10019
2516	10021
2516	10026
2516	10310
2516	11403
2516	11608
2516	11867
2516	12124
2516	12222
2516	12956
2516	13030
2516	13237
2516	13768
2516	14340
2516	14361
2516	14589
2516	15169
2516	15290
2516	15412
2516	16559
2516	16815
2516	17444
2516	17506
2516	17511
2516	17524
2516	17529
2516	17531
2516	17534
2516	17675
2516	17676
2516	17685
2516	17697
2516	17698
2516	17819
2516	18081
2516	19029
2516	19151
2516	19548
2516	19817
2516	20676
2516	20940
2516	22612
2516	22773
2516	22822
2516	23131
2516	23342
2516	23393
2516	23786
2516	25973
2516	27257
2516	27524
2518	703
2518	2497
2518	2516
2518	2914
2518	9225
2518	10026
2518	18082
2519	2497
2519	2516
2519	2914
2519	4721
2519	9225
2519	9354
2519	9370
2519	10019
2519	10026
2519	17686
2519	17707
2519	23777
2527	2497
2527	2516
2527	2914
2527	9600
2527	10026
2529	174
2529	1239
2529	1299
2529	2497
2529	2516
2529	3356
2529	3491
2529	3561
2529	4637
2529	5413
2529	6461
2529	6539
2529	6939
2529	8001
2529	13237
2529	16150
2529	19151
2529	29212
10722	1239
10722	7018
10730	10563
10730	15042
18924	209
18924	701
18924	3356
18924	6395
10736	4323
10736	6517
10738	4436
10738	7911
2551	3356
2551	6316
2551	7106
2551	11500
2551	14131
2551	19015
2551	26722
10753	3356
20039	7018
20039	11486
10763	1239
10763	3356
10764	293
10764	513
10764	668
10764	6509
10764	7660
10764	9264
10764	11537
10764	22335
18961	1239
18961	3356
18961	7018
18963	3356
18963	3561
18972	701
18972	7911
18972	19635
18972	22156
18972	27625
18972	30265
10781	209
10781	3561
18976	209
27170	3561
18980	209
18985	1239
18985	7018
10794	701
10794	1239
10794	3356
10794	6395
10794	8220
2603	174
2603	702
2603	1257
2603	1299
2603	3301
2603	3303
2603	3343
2603	8220
2603	8434
2603	8928
2603	13237
2603	16150
2603	20965
10796	1668
10796	3356
10796	7996
10796	11060
10796	12097
10796	12262
10796	13706
10796	17235
10796	19548
27181	6327
27181	6539
18990	2914
18990	3356
18990	11588
18990	22822
18990	23526
18990	27607
26001	1239
26001	7018
2609	6762
2609	8928
2609	15412
27186	7911
27186	19029
10809	11524
19004	701
19004	7018
19005	701
19005	7018
10818	7911
10818	8025
10818	15218
10821	1239
10821	22773
19014	209
19014	701
2631	701
2631	3356
2631	3549
2631	3561
2631	4628
2631	7018
2631	17054
27208	19262
19018	4565
19019	1239
19019	3356
19019	3549
19019	3561
19019	8119
19019	14710
27212	6395
27212	16810
27214	174
27214	19406
19024	701
19024	1239
19024	2914
19024	3356
19024	3549
19024	3561
19024	7018
19024	10464
19024	10884
19024	13890
19024	14715
19024	16477
19024	17229
19024	19575
19024	19697
19024	20428
19024	20461
19024	22017
19024	22199
19024	22457
19024	22666
19024	22775
19024	23172
19024	26052
19024	26234
19024	26404
19024	26554
19024	26733
19024	26910
19024	26980
19024	27603
19024	30210
19024	31753
27217	209
27220	1239
27220	7018
19029	42
19029	101
19029	174
19029	1257
19029	1982
19029	2152
19029	2497
19029	2516
19029	2914
19029	3356
19029	3491
19029	3561
19029	3801
19029	4323
19029	4355
19029	5400
19029	5650
19029	6295
19029	6395
19029	6432
19029	6461
19029	6539
19029	6939
19029	7784
19029	7795
19029	8001
19029	8121
19029	8657
19029	11191
19029	11686
19029	11867
19029	12222
19029	13184
19029	13237
19029	13341
19029	13645
19029	13720
19029	14340
19029	14589
19029	14608
19029	15169
19029	16815
19029	18698
19029	19151
19029	19733
19029	21947
19029	22822
19029	23033
19029	23352
19029	25462
19029	25700
19029	26362
19029	26998
19029	27186
19029	27419
19029	27450
10838	6534
10838	20001
2647	174
2647	2497
2647	3491
2647	3557
2647	4323
2647	4805
2647	5511
2647	6539
2647	6939
2647	8001
2647	13739
2647	19151
2647	22422
2647	25462
16455	3356
16455	3549
16455	26799
10843	209
10843	4323
27228	2914
27228	7132
27231	701
27231	7018
10848	2828
10848	3549
10848	6539
10848	6939
10848	8001
10848	14985
10848	19151
19041	1668
19041	3549
19041	6327
19041	6453
19041	6939
19041	7911
19041	22822
19041	23352
19041	25973
10851	701
10851	6203
10851	19151
27237	2828
27237	3561
27238	701
27238	1239
19048	209
19048	4267
19048	10913
19049	2828
19049	14743
27242	7018
27242	10912
15463	174
15463	3356
15463	20428
27245	174
27246	1239
27246	5650
27247	701
27247	7018
10864	701
10864	3356
10865	16532
26387	701
26387	2828
26387	7018
26387	10933
16830	174
16830	7018
16830	12182
27257	1299
27257	2516
27257	3303
27257	3549
27257	6453
27257	6539
27257	12956
27257	19151
17820	4755
17820	9237
17820	9498
17820	22107
17820	23649
19067	209
19067	3356
2685	7018
2685	15290
2686	174
2686	286
2686	702
2686	714
2686	1299
2686	1889
2686	2905
2686	3257
2686	3303
2686	3320
2686	3356
2686	3491
2686	3549
2686	3573
2686	3738
2686	3741
2686	4546
2686	4637
2686	5413
2686	5511
2686	6352
2686	6453
2686	6762
2686	6939
2686	7018
2686	8001
2686	12956
2686	13237
2686	13720
2686	13778
2686	13893
2686	15217
2686	16086
2686	16150
2686	19151
2686	22753
2686	24604
2686	25462
2687	209
2687	1221
2687	2497
2687	2516
2687	3320
2687	4635
2687	4637
2687	7018
2687	7473
2687	7474
2687	7660
2687	9225
2687	9505
2687	13778
2687	16838
2687	17486
2687	18178
2688	7018
20928	15412
27266	1239
27266	6198
10884	1239
10884	11853
10884	19024
10886	174
10886	209
10886	293
10886	6059
10886	7764
10886	10497
10886	11537
10886	25829
19079	209
19079	1239
19079	7018
2698	6122
2698	7911
2698	11537
19084	7018
19084	14744
27277	209
27277	2828
19087	209
19087	3549
19091	2828
19091	7132
19092	2828
19092	3356
19092	3833
19092	6539
19092	7462
19092	8057
19092	11961
19092	14188
19092	15267
19092	19800
19092	21947
19092	29870
19092	30583
2711	174
2711	3491
2711	3549
2711	4323
2711	7018
2711	7911
2711	11686
2711	19151
2711	21766
2711	22646
2711	27563
23004	174
23004	209
10910	701
10910	1239
10910	2914
10910	3549
10910	3561
10910	4264
10910	6253
10910	7018
10910	8012
10910	10457
10910	10584
10910	10625
10910	11823
10910	12006
10910	12124
10910	16385
10910	16546
10910	16815
10910	16833
10910	17114
10910	17232
10910	18525
10910	18628
10910	19183
10910	19480
10910	19786
10910	19787
10910	19812
10910	20316
10910	20371
10910	20385
10910	21681
10910	22064
10910	22422
10910	22710
10910	22771
10910	22875
10910	23109
10910	23334
10910	23411
10910	23463
10910	25715
10910	25775
10910	25779
10910	25781
10910	25802
10910	26074
10910	26176
10910	26654
10910	26697
10910	26738
10910	26991
10910	27418
10910	27421
10910	27536
10910	29880
10910	29949
10910	29961
10910	30367
10910	30541
10911	701
10911	2914
10911	3561
10911	7018
10911	7342
10911	11643
10911	15021
10911	17398
10911	19272
10911	19733
10911	26550
10911	29837
10912	701
10912	1239
10912	2914
10912	3356
10912	3549
10912	3561
10912	5033
10912	7018
10912	7116
10912	11166
10912	11716
10912	12098
10912	12181
10912	13968
10912	16815
10912	16838
10912	17233
10912	18640
10912	18736
10912	19347
10912	19575
10912	20385
10912	20429
10912	22199
10912	22725
10912	22771
10912	25786
10912	26347
10912	27242
10912	30210
10912	30546
10912	30707
10913	701
10913	1239
10913	2914
10913	3356
10913	3549
10913	3561
10913	7018
10913	10515
10913	15076
10913	16484
10913	16919
10913	17231
10913	17342
10913	19048
10913	22725
10913	23172
10913	23516
10913	26134
10913	27357
10913	30259
10913	30300
10913	31753
10915	701
10915	1239
19108	3356
19108	6395
19108	21615
19108	22773
27306	209
19115	209
19115	7911
19115	14274
19118	701
19118	1239
30493	174
30493	7132
30493	16852
19120	2914
19121	701
10933	1239
10933	3356
10933	3549
10933	26387
10933	27456
10933	30293
19126	701
19126	7018
10935	22070
19128	6461
19128	6539
19128	6939
10937	22364
19130	209
19130	3356
19133	701
19133	7132
19134	701
19134	4323
2752	701
2752	7018
2752	15290
27329	7018
2754	209
2754	7018
